25,12.4,SF
24,10.9,PF
28,17.2,PG
30,16.1,PG
22,10.9,PF
26,11.2,SF
25,15.2,SG
25,16.3,SF
26,12.1,PG
24,13.3,SG
26,14.4,PF
22,10.5,PG
27,13.3,PF
22,15.4,SG
26,15.5,PF
26,17.6,PF
26,14.3,PF
23,15.9,SF
31,14,C
31,12.7,C
31,14.7,C
23,20.3,C
30,16.5,PF
25,12.1,PG
24,9.2,PG
25,16.5,PF
25,17.6,PF
27,5.1,C
25,11.8,SG
27,13.8,PF
36,13.1,PG
30,11.6,PF
33,7.8,PF
32,8.6,SG
24,9.9,PG
27,11.8,PF
23,9.6,PF
30,8.1,SG
24,20.9,PG
29,19.4,PG
27,14.5,SG
23,-5,SG
30,15.8,PF
24,19.4,SG
35,10.1,PG
22,11.5,PG
23,4.1,SF
31,13.4,SF
22,9.1,SF
22,10.5,PF
29,11.1,PF
30,12.4,SG
26,11.7,C
26,11.2,C
26,13.2,C
25,10,SF
27,17.8,SG
28,17.4,PG
24,17.5,SG
25,18.2,PG
23,12.2,SG
25,14.7,PF
23,7.7,C
25,13.4,PG
25,14.2,PG
25,13.2,PG
27,12.9,SF
31,17.8,SG
31,14.5,SG
31,18.4,SG
24,23.7,PG
31,25.1,PG
33,9.6,C
34,12.8,SG
33,9.4,C
27,31.6,SG
21,17.6,PF
25,10.9,PG
28,15.6,SF
24,8.4,C
24,7.3,SF
24,7.7,SG
34,19.1,SF
24,10.2,PF
29,7.4,C
29,9.9,C
23,12.1,PG
26,0.7,SG
27,8.4,C
24,6.2,PF
33,14.2,C
24,12.8,PF
24,13.6,C
24,7.5,C
24,5.6,C
24,8.4,C
23,5.6,PG
24,6.4,SG
23,8.7,C
27,13.7,PG
25,6.9,PG
30,13.5,SG
30,11.5,PF
25,16.2,SG
22,10.4,SF
24,13.6,SG
32,10.7,C
23,76.3,SF
26,11.9,PF
24,12.2,PF
34,11.9,SG
32,11.8,C
25,16.9,SF
29,14.4,SG
27,24.8,PF
35,18.2,C
24,16.9,PF
26,16.3,SG
24,10,PG
24,15.7,PF
23,16.3,PF
25,13.5,SG
22,12.3,PG
23,7.9,SF
28,11.9,C
29,14.6,PF
27,15.2,SF
27,17.3,SF
27,14.7,SF
33,21.2,PF
24,15.7,SF
26,13.9,SG
31,1,C
27,9.4,PF
25,21.2,SG
23,13.6,PF
23,14.5,PF
23,13.1,PF
27,12.3,PF
34,6.6,C
33,11.2,SG
25,14.7,SF
23,12.2,SF
27,21.4,SF
23,14.5,PF
27,10.6,PF
21,8.3,PF
27,7.1,SG
31,20.6,PF
26,8.2,PG
30,11.3,PF
27,15.1,SF
26,16.4,SF
22,6,C
27,13.6,PF
23,7.4,C
28,24.3,C
33,8.1,C
22,9.9,SG
25,9.3,SF
22,8.5,C
37,20.6,C
30,14,PG
24,7.5,SF
22,13.2,PG
25,13.7,C
29,14.8,PF
25,13.8,C
26,16.1,SF
28,9.8,C
26,16.6,SG
26,15.3,SG
26,16.8,SG
31,21,SG
31,22.7,SG
31,18.3,SG
27,16.6,PF
25,20.6,SF
26,14,C
26,15.2,C
26,12.9,C
26,11.6,PF
27,21.7,PG
32,11.4,SG
26,21.7,PG
23,6.9,PG
24,9,SG
32,11.4,PF
28,11.7,C
22,10.8,C
35,0.3,SF
28,17.8,SG
23,14.1,SF
24,18.1,PG
25,17.8,SG
29,16.2,PG
30,13.4,PF
28,18.6,SG
24,14.1,PF
25,27.4,C
23,7.6,SG
23,6.6,SG
23,8.3,SG
24,11.7,PG
29,13.9,SF
35,5.9,C
28,11.8,PG
26,13.6,PF
30,7.2,C
25,8.6,PF
30,8.4,SF
31,14.8,C
23,12.4,C
22,10.1,C
28,18.6,PF
29,14.2,SG
22,13,SG
25,15.2,C
26,11.1,C
24,15.5,PG
35,13.7,C
22,15.4,SF
26,17.8,PG
23,6.3,PG
25,17.6,SF
27,7.2,SG
29,13.7,SF
25,18.3,PG
33,10.3,PF
25,14.3,PF
27,17.2,SF
22,10.9,SG
24,14.9,C
28,5.4,C
28,14.6,C
28,2.1,C
32,12.4,PG
23,13.8,C
25,14.3,SG
24,44.3,PG
28,23.4,PG
24,16.2,PG
29,11.6,SG
26,23.6,C
30,12.8,SG
33,14.2,SG
25,7.3,PF
29,17.4,PG
30,0.7,SG
27,11.3,SF
29,11.2,C
36,9.6,C
28,-0.5,PF
28,17.2,PF
29,15.5,PG
26,17.6,PF
25,10.1,PF
25,8.4,SF
31,13.5,SF
31,11.7,SG
26,12.8,PG
28,9.7,PF
28,17.2,SG
31,13.5,PG
32,14.4,SF
22,12.1,PF
27,13.1,PG
27,8.8,C
27,11.2,SG
29,12.4,PG
26,10.3,SF
27,16.6,PG
27,11,C
23,12.6,SG
30,14.6,C
23,10.8,PF
24,10.5,PG
31,23.5,SF
28,10.5,C
27,13.3,SG
30,14.3,PF
32,13.1,C
28,14.9,C
22,8,PF
24,14.1,SF
21,13.9,PF
24,19.5,PG
26,14.8,SF
26,15.5,SF
26,14.6,SF
22,14.7,PF
28,15.3,PF
22,4.9,PF
24,8.8,SF
27,5.6,SG
31,7.4,SF
26,10.1,C
26,9.6,SF
28,15.4,SG
32,5.9,SG
32,10.5,SG
32,-6.8,SG
31,19.5,SF
25,11.5,PG
29,18.1,SF
23,8.7,PF
23,6.3,PF
23,7.5,PF
23,34.8,PF
26,7.6,PG
28,11.7,PG
23,13.5,PF
22,12.6,PG
29,10.1,C
29,17.1,PG
27,10.9,SF
32,13.7,SF
32,15.4,SG
22,13.9,C
27,12.6,PF
21,12.8,PG
24,16.4,SG
33,14.1,SF
25,13.8,SG
24,9,SF
24,9.5,SF
24,8,SF
24,10.6,PG
24,14.1,PG
25,12.7,SG
24,8.7,SF
23,14.4,SG
22,15,C
23,18.3,C
31,12.7,PG
30,14.5,PF
30,12,PF
30,14.9,PF
23,32.3,SG
28,24.5,SF
24,15,PG
29,12.6,SG
27,13.4,SG
27,13.2,SG
27,13.5,SG
28,8.4,C
27,14.1,C
26,6.3,SF
26,6.3,SF
26,29.9,SF
23,12.1,SF
35,21,SF
32,15.6,SG
25,11.9,SG
24,15.2,PG
27,14,PG
29,7.7,C
23,10.9,PF
28,14.7,SG
30,16.4,C
21,12.8,PG
31,14.3,C
32,15.5,SF
22,10.2,SF
26,16,PG
23,10.8,SF
23,10.4,SF
23,10.8,SF
23,13,PG
28,12.3,C
22,14.7,PG
23,11.5,PG
31,11.4,SF
31,10.5,SF
31,11.9,SF
26,11.3,PF
23,10.1,SF
23,11.8,SF
23,10,SF
23,9.8,SF
24,12.6,PF
23,13.5,SF
29,13.4,SG
30,15,PF
22,1.8,PG
23,13.3,C
29,15.3,SF
30,13.5,PF
34,10.9,C
28,15.2,PF
23,12.4,C
22,16.9,SF
32,15.9,PF
24,12.1,PG
24,12.3,PG
24,7.2,SG
35,12.6,PG
23,11.2,PF
24,19.5,PF
23,14.3,PG
24,9.3,C
32,13.3,PG
24,15.8,PF
35,10.2,C
27,10.7,C
26,4,SG
29,13.6,SF
29,13.8,SF
29,13.6,SF
23,12.1,PG
22,8.4,SF
30,18.5,PF
27,16.4,SG
31,3.2,SG
26,23,C
36,7.2,PG
22,13.3,PF
24,12.4,PF
37,16.6,SF
28,13.3,PG
22,17.1,PF
23,15.9,C
34,11.1,C
34,12,C
34,-0.3,C
25,13.8,PG
25,12.6,PG
25,14,PG
29,5.6,C
29,23.6,SG
27,10.5,C
26,13.2,C
28,15.4,SG
25,15.3,SG
35,9.1,C
24,-8.8,C
26,13.7,SF
36,11.7,C
26,13.8,PG
30,13.8,SG
28,13.7,SG
23,14.4,SF
31,15.9,SF
22,8.6,C
24,19.9,C
24,12.5,SG
29,22.8,C
29,11.9,C
26,15.6,SF
25,11.2,PF
29,12.7,PG
31,12.1,PG
23,11.2,PF
22,12.2,SF
26,12.4,PF
27,13,SF
26,15.2,SF
27,13.3,PG
25,9.8,SG
25,10.2,SG
25,7.4,SG
25,11.3,SG
24,18.2,PF
27,15.3,PF
23,11.8,SG
23,16.5,SG
27,18,PF
24,13.2,SF
32,13,C
24,0,C
24,14.7,SG
27,14.6,PF
26,13.4,PG
25,13,PG
25,8.1,PG
25,13.3,PG
26,15.3,SF
26,20.6,PF
26,13.3,SG
28,16.7,PF
37,11.4,PG
21,9.9,SG
31,10.5,PF
28,3.6,C
24,11.2,PF
31,5.7,SG
31,5.3,SG
31,5.8,SG
25,19.1,PG
30,16.7,PG
28,15.4,SG
31,7.1,C
25,17,SG
36,8,PG
36,4.3,PG
36,10.1,PG
23,11.1,PG
25,10.9,PF
32,13.4,SF
23,12.3,PF
23,9,SF
23,12.5,PF
23,12.8,C
22,13.8,PF
31,10.4,SG
27,2.7,C
26,17.1,SG
26,5.9,SG
26,17.2,SG
28,18.9,SG
24,13,SF
29,16.5,PG
27,0,PG
24,13.3,PG
24,12.2,SG
26,17.8,PG
24,12.6,SG
26,10,SF
24,10.1,C
26,11.9,PG
26,11.4,PG
26,12.3,PG
28,10,SF
32,16.1,SF
25,19.9,PG
22,18.9,PF
35,10.4,SG
34,6.8,C
28,27.7,SG
22,21.6,PF
26,15.3,PG
29,14.7,SF
25,10.2,PF
25,9.1,SG
32,14.3,SF
22,10.1,C
25,13.4,PF
30,7.7,C
30,13.5,C
24,11.1,PG
27,9.8,SG
28,7.4,C
27,11.4,PF
34,12.6,C
25,6.6,PF
25,5.4,PF
25,10.2,PF
25,19.1,PF
25,13.8,C
25,9.4,C
27,10.4,SG
24,32.4,C
28,12.8,PG
31,14.9,SG
31,13.1,PF
26,17.9,SG
23,14.1,SF
25,10.4,SG
33,11.2,C
27,15,PF
25,15.8,PF
23,10.1,C
23,7.7,SG
22,8.3,SG
26,17.8,SF
30,15.1,SG
28,25.4,PF
36,19.2,C
25,19.7,PF
27,18.8,SG
25,11.3,PF
24,3.8,PF
24,-9.6,PF
24,-12.4,PF
24,4.1,PF
24,18.3,PF
26,14.1,SG
23,6.4,SG
23,6.8,SG
23,4.3,SG
23,8.6,PG
27,7.3,SF
24,11,SF
29,12.8,C
30,12.6,SF
28,13.9,SF
34,18.5,PF
25,14.7,SF
27,-9,SG
27,14.5,PG
26,17.6,SG
24,14.7,PF
28,12,PF
23,8.8,SG
26,11.6,SF
26,14.4,SF
24,9.7,SF
24,6.7,SG
24,10.5,SF
28,19.9,SF
23,13.6,PG
28,9.5,PF
22,13.8,PF
25,16.5,C
32,21.4,PF
31,12.9,PF
32,-13.6,C
28,13.6,SF
27,15.3,SF
28,11.3,PF
24,9.8,C
29,23.7,C
23,3.6,SG
22,10.1,SG
22,15.6,PF
22,10.3,SF
22,10.5,PG
38,18.9,C
31,10.9,PG
25,11.9,SF
23,13.1,PG
26,14.2,C
30,17.6,PF
22,8.6,PG
22,6.5,PG
22,9,PG
26,13.8,PF
27,14.5,SF
29,9.5,PF
27,15.8,SG
22,10,SG
32,18.2,SG
28,16.5,PF
26,21.5,SF
27,13.1,C
27,6.9,PF
28,18.1,PG
33,8,SG
27,22.7,PG
24,12.6,PG
25,9.1,SG
25,10.1,SG
25,7.7,SG
33,10.6,PF
24,12.3,PF
24,8.7,PF
24,12.9,PF
29,11.6,C
23,14.1,C
29,13.9,SG
24,17.5,SF
25,17.4,PG
26,16.3,SG
27,7.6,PG
30,13.8,PG
31,12.9,PF
21,16.3,C
29,15,SG
31,14.9,PF
25,14.2,SF
26,27.5,C
24,-9.3,SG
25,14.9,PG
30,17,PF
36,11.2,C
25,11.7,SF
29,10,SG
33,6.1,C
27,14.7,PF
31,5.8,C
26,13.8,SF
31,13.6,SF
31,9.7,SF
31,14.1,SF
32,10.7,C
24,16.6,C
24,27.1,C
24,13.2,C
23,10.6,C
29,19.5,PF
30,15.5,SG
23,14.4,SF
26,16.6,C
29,13.7,PF
25,13.4,C
25,12.3,PG
25,15,PG
25,11.1,PG
23,16.5,SF
27,14.4,PG
26,18.6,SF
22,11.9,PF
26,15,PG
22,9.6,SG
34,8.1,PF
28,8.1,SG
22,12.5,SG
23,10.1,PG
25,16.8,C
29,4.9,C
33,6.5,PG
33,-5.5,PG
33,6.9,PG
24,11.2,C
26,16.4,SG
23,12.9,PF
29,22.8,PG
25,16.9,PG
23,3.2,PF
23,6,SG
30,10.7,PG
24,7.8,PG
31,14.5,SG
22,6.4,SG
22,6.1,SG
30,16,PG
28,0,SF
30,10.9,C
23,11.5,SG
23,-4.6,SG
23,14.6,SG
29,1.7,PF
29,17.2,PF
30,16.6,PG
27,13.9,PF
26,5.3,PF
32,12.3,SG
27,12.1,PG
29,7.2,SF
24,7.8,SF
33,14.2,SF
23,13.7,PF
25,1,SF
28,14.6,PG
27,15.5,C
28,11.2,C
30,10.9,SG
28,15.1,PG
24,14.6,SG
31,12.5,C
29,14,PG
24,10.9,PF
32,8.9,SG
25,10.6,PG
25,3.3,PG
25,12.2,PG
25,11.4,PG
32,22.2,SF
28,12,SG
31,15,PF
33,12.6,C
29,18.6,C
23,7.4,PF
22,16.4,SF
25,18.4,PG
27,18.1,SF
23,14.6,PF
29,19.7,PF
25,16.8,SF
25,-0.4,SG
25,21.4,SF
28,11.5,SG
32,5.4,SG
27,7.2,C
32,14.9,SF
30,16.7,SF
29,11.3,PG
29,11.7,PG
29,11.2,PG
24,13.2,PF
24,11.9,PF
24,13.4,PF
23,15.6,PG
30,8.9,C
30,-0.6,C
30,9.8,C
30,15.6,PG
28,8.4,SF
33,13.7,SF
33,14.3,SG
23,14.3,C
22,11.3,PF
22,16.6,PG
25,17.3,SG
34,11.8,SF
26,8.7,SG
25,13.7,PG
25,14.7,PG
26,13.1,SG
26,8.9,SG
26,13.4,SG
25,9.3,SF
24,15.2,SG
23,11.4,C
23,10.2,PF
32,2,PG
31,12.9,PF
24,7.7,SG
29,25.9,PF
25,15,PG
23,9.6,SG
30,11.1,SG
28,20.7,SG
29,3,C
28,13.2,C
28,14.7,C
28,11,C
23,9.3,PG
24,11.3,SF
33,10.6,SG
22,8.2,SF
26,8.4,SG
26,19.3,SF
25,17.1,PG
28,14.5,PG
30,8.5,C
23,9,SG
24,12.3,PF
29,11.2,SG
31,13.2,C
22,16.7,PG
32,11.1,C
33,17,C
23,8.4,SF
27,14.1,PG
24,11.2,SF
24,17.2,PG
29,9.4,C
24,11.3,PG
27,11.2,C
24,11.5,SF
25,13.6,PF
24,10.3,SF
30,18.5,SG
31,13.2,C
23,12.1,SF
24,14.2,PF
30,11.6,SF
31,16.1,PF
35,8.3,C
29,8.5,PF
24,14.2,C
23,21,SF
33,14.7,PF
25,15.1,SG
36,13.9,PG
24,13.4,PF
22,12.4,SG
25,21.2,PF
24,14.7,PG
25,15.9,C
33,11.3,PG
23,7.6,PG
30,14.4,SF
24,14.8,PG
24,14.6,PG
24,19.5,PG
23,8.8,PF
23,5.6,PF
23,10.3,PF
23,13.2,PG
31,7.9,PF
27,13.5,C
28,16,SG
25,12.9,SG
27,22,C
23,16.3,PF
22,8.7,SG
25,11.7,PF
29,14.6,PG
23,14.5,SG
26,13.9,PG
23,12.9,PF
24,17.1,C
35,10.7,C
26,13.5,PG
30,5,C
30,20.7,SG
28,11.4,C
27,9.9,C
29,17.6,SG
23,18.6,SF
25,2.9,SF
36,8.7,C
27,16.4,SF
37,11.2,C
27,17.1,SG
31,14.2,SG
29,14.2,SF
24,15.5,SF
32,15,SG
22,16.6,PF
25,18.5,C
22,1.9,SG
30,20.8,C
27,13.7,SF
26,14,PF
30,15.7,PG
32,12.1,PG
24,11.6,PF
24,8.3,PF
24,13.1,PF
23,14.7,SF
27,15.1,SF
28,12.2,PG
25,16.8,PF
28,12.5,PF
23,11.8,C
24,7.9,PG
24,14,SG
28,17.5,PF
25,12.1,SF
25,3.6,SF
25,12.9,SF
33,14.1,C
25,12.7,SG
27,11.7,PG
26,8.7,PG
27,16.1,SF
27,17.5,PF
27,12,SG
29,16.3,PF
22,11.6,PG
22,17.5,SG
32,11.3,PF
32,12.5,PF
32,9.3,PF
23,14.6,PF
23,9.6,C
25,9.9,PF
25,8.3,PF
25,10.3,PF
26,19.7,PG
31,15.9,SG
29,16.1,SG
32,8.3,C
26,18.3,SG
24,11.3,PG
26,13.1,PF
33,12.5,SF
24,9.2,SF
24,12.9,C
23,8.3,C
28,9,C
29,18.2,PG
22,12.1,SF
23,10.6,PF
25,9.7,SF
22,9.8,SF
30,10.5,SG
26,9.5,SG
25,12.7,PG
25,11.3,SG
22,11,SF
27,16.6,PG
27,17.1,PF
27,17.4,PF
27,14.6,PF
24,18.5,PG
27,15.8,PG
29,10.7,SF
22,8.1,SG
33,17.1,SF
34,10.8,PG
26,18.1,PG
23,18.9,PF
35,7.8,C
29,29.7,SG
24,6.9,PF
22,13.6,PF
23,20.4,PF
29,8.6,PF
27,9.4,SG
27,17.5,PG
27,8.6,SG
30,13.7,SF
26,11.5,PF
26,9.6,SG
26,8.2,PG
36,15.7,SF
23,8.7,C
26,12.8,C
31,5.3,C
31,9.6,C
25,8.9,PG
28,14.9,SG
29,9.2,C
28,11.7,PF
23,17.3,PF
35,14.3,C
26,18.1,PF
26,9.3,C
28,-0.2,SG
26,13.3,SG
26,4.9,SG
26,13.3,SG
29,14.7,PG
27,17.4,SG
24,12.5,SF
26,12.9,SG
34,4.3,C
28,13.3,PF
26,14.7,PF
24,10.7,C
24,7.6,SG
22,13.7,SF
23,14,PF
23,8.8,PG
34,10.3,PF
27,15.4,SG
31,13.7,SG
29,26.2,PF
37,18.7,C
26,19.6,PF
28,20.4,SF
26,12.9,PF
23,15.8,PF
27,13.4,SG
22,11,PG
24,10.1,PG
28,10.9,SF
25,11.2,SF
31,7.6,SF
29,16.3,PF
35,14.4,PF
26,15,SF
28,15.1,PG
22,12.7,C
27,19.4,SG
25,15.5,PF
21,14.3,SG
29,11.9,SF
27,14.8,SG
27,17.8,SF
23,10.6,SF
22,20.8,C
29,19,SF
24,19.3,PG
21,11.9,SF
23,12.7,PF
26,17.2,C
33,19.8,PF
32,8.3,PF
32,7.4,PF
32,10.9,PF
25,11.5,SG
29,15.5,SF
28,15.7,SF
20,22.9,C
24,24.4,C
24,20.4,C
24,30.3,C
29,12.6,PF
25,15.7,C
25,9.6,C
25,67.9,C
30,27.3,C
23,5.9,PG
23,11.8,PG
23,16.9,PF
23,16.4,PG
27,16.3,SF
24,12.8,C
39,19.2,C
32,9.3,PG
26,14.2,SF
24,17,PG
23,13.9,SG
27,14.8,C
31,16.5,PF
31,16.2,PF
31,16.9,PF
27,12,PF
28,12.2,SF
28,17.3,SG
23,14.2,SG
33,19.2,SG
29,10.5,PF
27,19.2,SF
30,8.6,PF
28,14.6,C
29,17,PG
34,8.4,SG
24,9.3,PG
28,22.1,PG
26,9.2,PF
34,11.2,PF
34,4.6,PF
34,11.6,PF
25,11.9,PF
25,-8.6,PF
25,12.6,PF
30,4.8,C
24,12.5,PF
24,12.3,PF
24,12.6,PF
25,15,SF
26,14.5,PG
27,15.6,SG
31,14.6,PG
32,15.5,C
22,14.7,C
30,13.2,SG
30,13.6,SG
30,12.7,SG
26,18.8,PF
27,24.2,C
25,12,SG
26,13.7,PG
31,13.6,PF
37,5.2,C
23,14.7,C
26,14.5,SF
30,1.7,PG
34,5.2,C
28,11.9,PF
27,6.9,PF
32,11.8,SF
33,10.6,C
25,13.1,C
24,12.5,C
30,19.2,PF
31,14.4,SG
24,13.2,SF
22,12.7,SF
27,18,C
30,8.4,PF
26,13.1,C
26,11.3,PG
24,15.5,SF
28,15.2,PG
27,14.9,SF
22,11.1,SG
23,10.3,PF
27,17.1,PG
23,10.9,SG
35,7.1,PF
22,7.6,C
23,16.1,SG
24,15.2,SG
26,14.8,C
28,12.8,SF
28,-8.8,SF
28,13.5,SF
23,9.7,C
25,8.2,C
22,13.6,SG
27,16.3,SG
30,15.2,SF
24,14.5,SF
22,11.7,SG
30,13.5,PF
30,14.5,PF
30,-32.3,SF
30,10.9,SF
30,18.8,PF
30,21.3,PG
26,18,SG
24,20,PF
24,5.7,SG
32,2.1,SG
31,15.4,PG
31,10.7,C
30,14.6,PF
31,16.5,PG
28,15.7,PF
27,10.4,PF
33,14.1,SG
30,11.4,PF
34,13.8,SF
24,16,PF
25,13.6,SF
31,6.4,PG
31,0.1,SG
31,8.9,PG
28,-2.1,SG
22,15,SF
22,20.1,PF
29,14.4,PG
22,7.7,C
25,14.2,SG
32,11.4,C
25,13.2,PF
26,9.9,PG
26,9.3,PG
26,10.3,PG
33,24.3,SF
30,21.2,PF
29,12.9,SF
32,11.9,PF
22,9.3,PG
34,10.1,C
30,13.7,C
24,10.6,PF
26,10.5,SF
23,17.7,SF
23,10.9,PF
23,5.7,C
23,3.2,PF
23,12.1,PF
26,19,PG
28,15.8,SF
24,14.6,PF
22,15,SF
30,17.4,PF
26,11.2,SG
29,11.5,SF
28,11.9,C
28,-4.7,C
28,12.9,C
28,8.7,PF
22,12.3,PG
33,13.4,SF
33,13.4,SF
33,14.1,SF
31,15.6,SF
25,28.7,PF
30,10.4,PG
25,9.2,PF
24,16.7,PG
31,14.2,PG
34,13.1,SF
34,11.8,SG
24,8.6,PF
24,0.8,PF
24,10.7,PF
24,14,C
23,15.2,PF
29,14.6,PF
23,18.2,PG
26,16.9,SG
35,9.9,SF
35,9.5,SF
35,10.2,SF
27,14.2,SG
26,13,PG
26,14.5,PG
27,15.9,SG
26,8.2,SF
25,17.9,SG
24,14.1,C
24,9.2,PF
24,11.3,PF
24,7.1,PF
33,7.6,PG
32,15.2,PF
22,16.1,C
30,22.8,PF
26,16,PG
24,14.6,SG
31,12.2,SG
29,14.2,C
24,9.9,PG
25,10.9,SF
34,11.3,SG
26,19.6,PG
25,12.3,PF
29,16.2,PG
31,3.1,C
31,-3.4,C
31,10.7,C
31,10.2,C
24,9.1,SG
25,12.6,SF
30,11.5,SG
32,13.6,C
21,11.6,C
23,15,PG
33,5.4,C
34,14.3,C
34,14.7,C
34,13.4,C
24,5.3,SF
28,12.2,PG
25,10.8,SF
25,16,SG
30,7.2,C
24,12.2,C
25,9.3,PG
28,9.9,C
25,14.9,SF
26,8.8,PF
22,9.7,PF
23,10.4,SF
25,15.6,SF
23,13,SG
32,11.9,C
25,15.2,PF
31,13.3,SF
31,13.3,SF
31,13.3,SF
32,12.8,PF
36,10.1,C
24,13.1,PG
25,11.8,C
24,20.9,SF
34,13.4,PF
26,16.9,SG
22,14,SG
25,12.7,PF
25,13.6,PF
25,10.5,PF
23,13.5,SG
32,11.6,PF
26,21.4,PF
25,13,PG
26,15,C
26,16.7,C
26,11.8,C
34,12,PG
26,11.3,PF
26,-7.9,PF
26,11.5,PF
24,7.9,PG
31,11.8,SF
25,10.4,PG
24,13.4,PF
24,17.9,PF
24,9,PF
24,17.5,PG
32,12.7,PF
36,2.2,PF
29,18.5,SG
25,-3.9,SG
26,11.2,SG
28,18.4,C
25,15.2,PF
23,9.2,SF
24,15.9,PF
23,14,SG
26,9.6,PF
30,13.5,PG
24,13.5,SG
22,9.5,PG
27,15.3,SG
24,16.5,C
23,4.5,PG
25,18.8,C
27,14.3,PG
31,7.2,C
31,18.4,SG
29,8.2,C
28,6.8,C
30,16.2,SG
23,9.2,C
22,-0.4,PF
28,12.9,SF
23,9.4,PF
38,9.1,C
28,13.8,SG
32,15,SG
30,13.4,SF
25,11.3,SF
33,14.7,SF
23,17.2,SF
23,15.9,PF
24,13.5,C
26,10.7,C
23,6.3,SG
31,22.9,C
29,-3.7,SG
28,14.5,SF
27,12,PF
31,11.8,PG
33,6,PG
22,28.9,PG
25,14.7,PF
24,14.4,SF
28,8.9,PF
28,23.7,SG
24,66.8,C
28,13.4,SF
26,18.7,C
29,13.3,PF
28,10.5,SG
24,16.7,C
25,15.6,SG
29,18.5,PF
34,9.9,C
34,11.6,C
34,2,C
26,10.8,PG
23,11.4,SG
26,13.1,SG
28,13.8,PG
28,12.3,SF
28,19.8,PF
26,11.7,PF
28,13.2,SG
30,17,PF
23,13,PG
23,7.6,SG
23,7.8,SG
23,-17,SG
24,17.9,PF
25,6.1,C
24,10.4,C
30,12.8,PF
24,20,C
26,12.4,PF
22,17.4,PG
32,12.3,PG
32,10.2,PG
32,13.7,PG
30,15.7,SG
23,11,SG
26,14.9,SG
23,8,PF
23,11.3,C
27,15.6,SG
26,5.6,SG
25,9.7,PG
27,9.1,PF
34,13.7,SF
25,18.4,PF
24,13.1,C
28,1.8,C
30,16.7,SG
30,16.3,SG
30,17.6,SG
23,14.2,SF
22,9,SG
24,7.5,PF
23,19.4,SF
31,10.9,SG
23,12,PG
22,8.4,PG
26,9.5,SG
23,14.4,SG
28,14.8,PG
23,17.8,SG
26,-8.5,SG
26,-2.2,SG
26,-11.1,SG
28,12.5,PF
25,15.5,PG
24,11,SF
28,13.9,PG
23,5.8,SG
34,15.9,SF
26,16.1,C
35,11.6,PG
27,20.6,PG
24,16.8,PF
36,8.7,C
23,14.1,PF
23,5.6,PG
26,20.1,SG
23,12,PF
24,22.9,PF
30,5.7,PF
30,4.9,PF
30,8.1,PF
28,13.7,PG
31,14.5,SF
27,11.8,PF
23,11.3,PF
24,13.1,SF
24,12.9,C
27,11.6,C
27,10.4,C
27,12.9,C
32,2.2,C
32,11.2,C
26,13.8,PG
26,-0.7,PG
26,13.9,PG
30,9.9,C
29,8.9,PF
25,15.4,SF
24,16.8,PF
36,15.6,C
27,11,C
27,10.4,C
27,16.1,PG
30,12.9,PG
33,13.2,PG
25,8,SF
25,18.7,SF
25,7.6,SF
27,14.5,SG
27,13.8,SG
27,13,SG
27,16.7,SG
29,8.3,PF
27,13.9,PF
25,13.5,C
25,12.6,C
25,15.2,C
23,16.1,SF
23,12.6,C
24,17.8,SF
24,8,SG
24,2.1,SG
24,10,SG
24,7.4,SG
35,9.2,PF
28,13.7,SG
32,13.5,SG
32,12.9,SG
32,14.7,SG
30,22.9,PF
38,17.7,C
27,16.4,PF
27,17.9,PF
27,13.8,PF
27,-3.5,SF
24,6.9,C
21,13.2,SF
27,10.8,PF
24,15.4,PF
28,12.5,SG
23,9.4,PG
30,14.5,SF
27,13.3,SF
29,15.5,PG
22,6.3,SG
23,18.2,C
28,20.2,SG
24,12.6,SF
26,17.7,PF
22,14,SG
30,10.9,PF
28,33,SG
24,8.9,C
24,8.8,C
24,19.4,C
28,15.4,SF
23,21.7,C
30,15.8,SF
25,20.3,PG
22,17.4,C
30,9,PF
30,10.3,PF
30,1.5,PF
22,15.3,SF
24,8.9,PF
27,17.9,C
30,10.6,SG
34,17.1,PF
34,46,C
30,14.1,SF
30,16.9,SF
30,13.2,SF
29,12.6,SF
21,28.5,C
25,6.6,C
30,15.3,PF
31,25.3,C
24,10.1,SG
22,14.3,SF
24,8.4,PG
24,15.6,PF
24,15,PG
28,8.5,SF
28,5.2,SF
28,0.6,SF
28,11.8,SF
40,16.1,C
33,8.3,PG
25,17.8,PG
24,13.4,SG
23,9.6,C
28,9.8,C
32,14.9,PF
24,11.3,PG
28,11.5,PF
29,11.7,SF
25,12.3,C
24,14.1,SG
34,20.8,SG
30,14.5,PF
28,23.2,SF
29,14.9,C
29,15.9,C
29,13.7,C
30,16.4,PG
25,13.2,PG
29,22.7,PG
26,18.2,PF
35,14,PF
26,11.2,PF
25,14.7,PF
26,18.5,SF
27,13.3,PG
28,17.7,SG
22,14.2,SG
23,13.4,C
32,12.9,PG
23,8.5,C
27,17.4,C
28,30.7,C
23,10,PG
26,13,SG
27,6.1,PG
27,7.5,PG
27,1.6,PG
32,13.4,PF
22,12.9,SF
38,11.4,C
24,14.6,C
27,14.6,SF
23,11.1,SF
29,13,PF
34,7.4,C
34,6.3,C
34,9.3,C
26,17.7,C
25,7.8,C
31,14.9,SF
32,17.6,SG
25,14.1,SF
23,12.1,SF
28,17.1,C
27,13.4,SG
25,14.8,SF
29,13.1,PG
